match_row_id,match_key,match_title,match_date,match_label,team_1,team_2,source_pdf,source_csv,batting_team_from_filename,sequence,innings_number,batting_team,ball,over_number,ball_in_over,bowler,batsman,detail,commentary,total_runs,batsman_runs,extras,extra_type,is_boundary,boundary_type,is_wicket,dismissal_kind,is_legal_ball
2026_04_10_akatsuki_corps_vs_the_fibrillators__38,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,38,1,Akatsuki Corps,5.2,5,2,Suresh,Raghi,no run,"Suresh to Raghi, no run",0,0,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__39,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,39,1,Akatsuki Corps,5.3,5,3,Suresh,Raghi,no run,"Suresh to Raghi, no run",0,0,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__40,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,40,1,Akatsuki Corps,5.4,5,4,Suresh,Raghi,no run,"Suresh to Raghi, no run",0,0,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__41,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,41,1,Akatsuki Corps,5.5,5,5,Suresh,Raghi,no run,"Suresh to Raghi, no run",0,0,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__42,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,42,1,Akatsuki Corps,6.0,6,0,Suresh,Raghi,2 runs,"Suresh to Raghi, 2 runs",2,2,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__43,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,43,1,Akatsuki Corps,6.1,6,1,Arvind Thomas,Shadab,wide,"Arvind Thomas to Shadab, wide",1,0,1,wide,0,,0,,0
2026_04_10_akatsuki_corps_vs_the_fibrillators__44,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,44,1,Akatsuki Corps,6.1,6,1,Arvind Thomas,Shadab,no run,"Arvind Thomas to Shadab, no run",0,0,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__45,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,45,1,Akatsuki Corps,6.3,6,3,Arvind Thomas,Shadab,1 run,"Arvind Thomas to Shadab, 1 run 2",1,1,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__46,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,46,1,Akatsuki Corps,6.4,6,4,Arvind Thomas,Raghi,1 run,"Arvind Thomas to Raghi, 1 run",1,1,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__47,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,47,1,Akatsuki Corps,6.5,6,5,Arvind Thomas,Shadab,wide,"Arvind Thomas to Shadab, wide",1,0,1,wide,0,,0,,0
