match_row_id,match_key,match_title,match_date,match_label,team_1,team_2,source_pdf,source_csv,batting_team_from_filename,sequence,innings_number,batting_team,ball,over_number,ball_in_over,bowler,batsman,detail,commentary,total_runs,batsman_runs,extras,extra_type,is_boundary,boundary_type,is_wicket,dismissal_kind,is_legal_ball
2026_04_27_illuminati_vs_minions__1,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,1,1,Illuminati,0.1,0,1,mythri M,Parvathy LS,FOUR,"mythri M to Parvathy LS, FOUR",4,4,0,,1,FOUR,0,,1
2026_04_27_illuminati_vs_minions__2,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,2,1,Illuminati,0.2,0,2,mythri M,Parvathy LS,no run,"mythri M to Parvathy LS, no run",0,0,0,,0,,0,,1
2026_04_27_illuminati_vs_minions__3,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,3,1,Illuminati,0.3,0,3,mythri M,Parvathy LS,no run,"mythri M to Parvathy LS, no run",0,0,0,,0,,0,,1
2026_04_27_illuminati_vs_minions__4,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,4,1,Illuminati,0.4,0,4,mythri M,Parvathy LS,no run,"mythri M to Parvathy LS, no run",0,0,0,,0,,0,,1
2026_04_27_illuminati_vs_minions__5,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,5,1,Illuminati,0.5,0,5,mythri M,Parvathy LS,no run,"mythri M to Parvathy LS, no run",0,0,0,,0,,0,,1
2026_04_27_illuminati_vs_minions__6,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,6,1,Illuminati,1.0,1,0,mythri M,Parvathy LS,OUT Bowled,"mythri M to Parvathy LS, OUT Bowled Parvathy LS b mythri M (4r 6b 1x4s 0x6s SR: 66.67)",,,,,0,,1,out,1
2026_04_27_illuminati_vs_minions__7,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,7,1,Illuminati,1.1,1,1,Sayooj Kalapurakkal,Jahir,1 run,"Sayooj Kalapurakkal to Jahir, 1 run",1,1,0,,0,,0,,1
2026_04_27_illuminati_vs_minions__8,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,8,1,Illuminati,1.2,1,2,Sayooj Kalapurakkal,Sharath,2 runs,"Sayooj Kalapurakkal to Sharath, 2 runs",2,2,0,,0,,0,,1
2026_04_27_illuminati_vs_minions__9,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,9,1,Illuminati,1.3,1,3,Sayooj Kalapurakkal,Sharath,1 run,"Sayooj Kalapurakkal to Sharath, 1 run",1,1,0,,0,,0,,1
2026_04_27_illuminati_vs_minions__10,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,10,1,Illuminati,1.4,1,4,Sayooj Kalapurakkal,Jahir,FOUR,"Sayooj Kalapurakkal to Jahir, FOUR",4,4,0,,1,FOUR,0,,1
2026_04_27_illuminati_vs_minions__11,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,11,1,Illuminati,1.5,1,5,Sayooj Kalapurakkal,Jahir,no run,"Sayooj Kalapurakkal to Jahir, no run",0,0,0,,0,,0,,1
2026_04_27_illuminati_vs_minions__12,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,12,1,Illuminati,2.0,2,0,Sayooj Kalapurakkal,Jahir,1 run,"Sayooj Kalapurakkal to Jahir, 1 run",1,1,0,,0,,0,,1
2026_04_27_illuminati_vs_minions__13,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,13,1,Illuminati,2.1,2,1,Vijay,Jahir,no run,"Vijay to Jahir, no run",0,0,0,,0,,0,,1
2026_04_27_illuminati_vs_minions__14,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,14,1,Illuminati,2.2,2,2,Vijay,Jahir,1 run,"Vijay to Jahir, 1 run",1,1,0,,0,,0,,1
2026_04_27_illuminati_vs_minions__15,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,15,1,Illuminati,2.3,2,3,Vijay,Sharath,2 runs,"Vijay to Sharath, 2 runs",2,2,0,,0,,0,,1
2026_04_27_illuminati_vs_minions__16,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,16,1,Illuminati,2.4,2,4,Vijay,Sharath,OUT Hit wicket,"Vijay to Sharath, OUT Hit wicket Sharath hit wkt b Vijay (5r 4b 0x4s 0x6s SR: 125.00)",,,,,0,,1,out,1
2026_04_27_illuminati_vs_minions__17,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,17,1,Illuminati,2.5,2,5,Vijay,Akhil S Babu,OUT Bowled,"Vijay to Akhil S Babu, OUT Bowled Akhil S Babu b Vijay (0r 1b 0x4s 0x6s SR: 0.00)",,,,,0,,1,out,1
2026_04_27_illuminati_vs_minions__18,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,18,1,Illuminati,3.0,3,0,Vijay,Rohit Kumar,no run,"Vijay to Rohit Kumar, no run",0,0,0,,0,,0,,1
2026_04_27_illuminati_vs_minions__19,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,19,1,Illuminati,3.1,3,1,Akash L S,Jahir,wide,"Akash L S to Jahir, wide",1,0,1,wide,0,,0,,0
2026_04_27_illuminati_vs_minions__20,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,20,1,Illuminati,3.1,3,1,Akash L S,Jahir,1 run,"Akash L S to Jahir, 1 run",1,1,0,,0,,0,,1
2026_04_27_illuminati_vs_minions__21,2026_04_27_illuminati_vs_minions,Illuminati vs Minions,2026-04-27,Illuminati vs Minions (2026-04-27),Illuminati,Minions,Illuminati_2026-04-27.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Minions _ 2026-04-27 _ CricHeroes.csv,Illuminati,21,1,Illuminati,3.2,3,2,Akash L S,Rohit Kumar,no run,"Akash L S to Rohit Kumar, no run",0,0,0,,0,,0,,1
