match_row_id,match_key,match_title,match_date,match_label,team_1,team_2,source_pdf,source_csv,batting_team_from_filename,sequence,innings_number,batting_team,ball,over_number,ball_in_over,bowler,batsman,detail,commentary,total_runs,batsman_runs,extras,extra_type,is_boundary,boundary_type,is_wicket,dismissal_kind,is_legal_ball
2026_04_07_illuminati_vs_akatsuki_corps__1,2026_04_07_illuminati_vs_akatsuki_corps,Illuminati vs Akatsuki Corps,2026-04-07,Illuminati vs Akatsuki Corps (2026-04-07),Illuminati,Akatsuki Corps,Illuminati_Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.csv,Illuminati,1,1,Illuminati,0.1,0,1,Salini M,Parvathy LS,no run,"Salini M to Parvathy LS, no run",0,0,0,,0,,0,,1
2026_04_07_illuminati_vs_akatsuki_corps__2,2026_04_07_illuminati_vs_akatsuki_corps,Illuminati vs Akatsuki Corps,2026-04-07,Illuminati vs Akatsuki Corps (2026-04-07),Illuminati,Akatsuki Corps,Illuminati_Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.csv,Illuminati,2,1,Illuminati,0.2,0,2,Salini M,Parvathy LS,no run,"Salini M to Parvathy LS, no run",0,0,0,,0,,0,,1
2026_04_07_illuminati_vs_akatsuki_corps__3,2026_04_07_illuminati_vs_akatsuki_corps,Illuminati vs Akatsuki Corps,2026-04-07,Illuminati vs Akatsuki Corps (2026-04-07),Illuminati,Akatsuki Corps,Illuminati_Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.csv,Illuminati,3,1,Illuminati,0.3,0,3,Salini M,Parvathy LS,no run,"Salini M to Parvathy LS, no run",0,0,0,,0,,0,,1
2026_04_07_illuminati_vs_akatsuki_corps__4,2026_04_07_illuminati_vs_akatsuki_corps,Illuminati vs Akatsuki Corps,2026-04-07,Illuminati vs Akatsuki Corps (2026-04-07),Illuminati,Akatsuki Corps,Illuminati_Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.csv,Illuminati,4,1,Illuminati,0.4,0,4,Salini M,Parvathy LS,no run,"Salini M to Parvathy LS, no run",0,0,0,,0,,0,,1
2026_04_07_illuminati_vs_akatsuki_corps__5,2026_04_07_illuminati_vs_akatsuki_corps,Illuminati vs Akatsuki Corps,2026-04-07,Illuminati vs Akatsuki Corps (2026-04-07),Illuminati,Akatsuki Corps,Illuminati_Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.csv,Illuminati,5,1,Illuminati,0.5,0,5,Salini M,Parvathy LS,no run,"Salini M to Parvathy LS, no run",0,0,0,,0,,0,,1
2026_04_07_illuminati_vs_akatsuki_corps__6,2026_04_07_illuminati_vs_akatsuki_corps,Illuminati vs Akatsuki Corps,2026-04-07,Illuminati vs Akatsuki Corps (2026-04-07),Illuminati,Akatsuki Corps,Illuminati_Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.csv,Illuminati,6,1,Illuminati,1.0,1,0,Salini M,Parvathy LS,OUT Bowled,"Salini M to Parvathy LS, OUT Bowled Parvathy LS b Salini M (0r 6b 0x4s 0x6s SR: 0.00)",,,,,0,,1,out,1
2026_04_07_illuminati_vs_akatsuki_corps__7,2026_04_07_illuminati_vs_akatsuki_corps,Illuminati vs Akatsuki Corps,2026-04-07,Illuminati vs Akatsuki Corps (2026-04-07),Illuminati,Akatsuki Corps,Illuminati_Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.csv,Illuminati,7,1,Illuminati,1.1,1,1,Raghi,Jahir,no run,"Raghi to Jahir, no run",0,0,0,,0,,0,,1
2026_04_07_illuminati_vs_akatsuki_corps__8,2026_04_07_illuminati_vs_akatsuki_corps,Illuminati vs Akatsuki Corps,2026-04-07,Illuminati vs Akatsuki Corps (2026-04-07),Illuminati,Akatsuki Corps,Illuminati_Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.csv,Illuminati,8,1,Illuminati,1.2,1,2,Raghi,Jahir,1 run,"Raghi to Jahir, 1 run",1,1,0,,0,,0,,1
2026_04_07_illuminati_vs_akatsuki_corps__9,2026_04_07_illuminati_vs_akatsuki_corps,Illuminati vs Akatsuki Corps,2026-04-07,Illuminati vs Akatsuki Corps (2026-04-07),Illuminati,Akatsuki Corps,Illuminati_Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.csv,Illuminati,9,1,Illuminati,1.3,1,3,Raghi,Akhil S Babu,OUT Hit wicket,"Raghi to Akhil S Babu, OUT Hit wicket Akhil S Babu hit wkt b Raghi (0r 1b 0x4s 0x6s SR: 0.00)",,,,,0,,1,out,1
2026_04_07_illuminati_vs_akatsuki_corps__10,2026_04_07_illuminati_vs_akatsuki_corps,Illuminati vs Akatsuki Corps,2026-04-07,Illuminati vs Akatsuki Corps (2026-04-07),Illuminati,Akatsuki Corps,Illuminati_Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Illuminati vs Akatsuki Corps _ 2026-04-07 _ CricHeroes.csv,Illuminati,10,1,Illuminati,1.4,1,4,Raghi,Sudheer,OUT Bowled,"Raghi to Sudheer, OUT Bowled Sudheer b Raghi (0r 1b 0x4s 0x6s SR: 0.00)",,,,,0,,1,out,1
