match_row_id,match_key,match_title,match_date,match_label,team_1,team_2,source_pdf,source_csv,batting_team_from_filename,sequence,innings_number,batting_team,ball,over_number,ball_in_over,bowler,batsman,detail,commentary,total_runs,batsman_runs,extras,extra_type,is_boundary,boundary_type,is_wicket,dismissal_kind,is_legal_ball
2026_05_04_the_fibrillators_vs_illuminati__11,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,12,1,The Fibrillators,1.4,1,4,Sibin k s,Gokul S,1 run,"Sibin k s to Gokul S, 1 run",1,1,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__12,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,13,1,The Fibrillators,1.5,1,5,Sibin k s,Arvind Thomas,1 run,"Sibin k s to Arvind Thomas, 1 run",1,1,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__13,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,14,1,The Fibrillators,2.0,2,0,Sibin k s,Gokul S,2 runs,"Sibin k s to Gokul S, 2 runs",2,2,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__14,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,15,1,The Fibrillators,2.1,2,1,Sharath,Arvind Thomas,wide,"Sharath to Arvind Thomas, wide",1,0,1,wide,0,,0,,0
2026_05_04_the_fibrillators_vs_illuminati__15,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,16,1,The Fibrillators,2.1,2,1,Sharath,Arvind Thomas,no run,"Sharath to Arvind Thomas, no run",0,0,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__16,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,17,1,The Fibrillators,2.2,2,2,Sharath,Arvind Thomas,1 run,"Sharath to Arvind Thomas, 1 run",1,1,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__17,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,18,1,The Fibrillators,2.3,2,3,Sharath,Gokul S,no run,"Sharath to Gokul S, no run",0,0,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__18,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,19,1,The Fibrillators,2.5,2,5,Sharath,Gokul S,OUT Bowled,"Sharath to Gokul S, OUT Bowled Gokul S b Sharath (5r 5b 0x4s 0x6s SR: 100.00)",,,,,0,,1,out,1
2026_05_04_the_fibrillators_vs_illuminati__19,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,20,1,The Fibrillators,3.0,3,0,Sharath,Suresh,OUT Hit wicket,"Sharath to Suresh , OUT Hit wicket Suresh hit wkt b Sharath (0r 1b 0x4s 0x6s SR: 0.00)",,,,,0,,1,out,1
2026_05_04_the_fibrillators_vs_illuminati__20,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,21,1,The Fibrillators,3.1,3,1,Prashanth,Arvind Thomas,no run,"Prashanth to Arvind Thomas, no run",0,0,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__21,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,22,1,The Fibrillators,3.2,3,2,Prashanth,Arvind Thomas,no run,"Prashanth to Arvind Thomas, no run",0,0,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__22,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,23,1,The Fibrillators,3.3,3,3,Prashanth,Arvind Thomas,FOUR,"Prashanth to Arvind Thomas, FOUR",4,4,0,,1,FOUR,0,,1
2026_05_04_the_fibrillators_vs_illuminati__23,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,24,1,The Fibrillators,3.4,3,4,Prashanth,Arvind Thomas,2 runs,"Prashanth to Arvind Thomas, 2 runs",2,2,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__24,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,25,1,The Fibrillators,3.5,3,5,Prashanth,Arvind Thomas,"OUT Caught out, Caught by Sharath","Prashanth to Arvind Thomas, OUT Caught out, Caught by Sharath Arvind Thomas c Sharath b Prashanth (9r 11b 1x4s 0x6s SR: 81.82)",,,,,0,,1,out,1
2026_05_04_the_fibrillators_vs_illuminati__25,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,26,1,The Fibrillators,4.0,4,0,Prashanth,Kushal Dsce,no run,"Prashanth to Kushal Dsce, no run",0,0,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__26,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,27,1,The Fibrillators,4.1,4,1,Jahir,Ajeeth,no run,"Jahir to Ajeeth, no run",0,0,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__27,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,28,1,The Fibrillators,4.2,4,2,Jahir,Ajeeth,FOUR,"Jahir to Ajeeth, FOUR",4,4,0,,1,FOUR,0,,1
2026_05_04_the_fibrillators_vs_illuminati__28,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,29,1,The Fibrillators,4.3,4,3,Jahir,Ajeeth,1 run,"Jahir to Ajeeth, 1 run",1,1,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__29,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,30,1,The Fibrillators,4.4,4,4,Jahir,Kushal Dsce,no run,"Jahir to Kushal Dsce, no run",0,0,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__30,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,31,1,The Fibrillators,4.5,4,5,Jahir,Kushal Dsce,no run,"Jahir to Kushal Dsce, no run",0,0,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__31,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,32,1,The Fibrillators,5.0,5,0,Jahir,Kushal Dsce,no run,"Jahir to Kushal Dsce, no run",0,0,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__32,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,33,1,The Fibrillators,5.1,5,1,Sharath,Ajeeth,no run,"Sharath to Ajeeth, no run",0,0,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__33,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,34,1,The Fibrillators,5.2,5,2,Sharath,Ajeeth,no run,"Sharath to Ajeeth, no run",0,0,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__34,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,35,1,The Fibrillators,5.4,5,4,Sharath,Ajeeth,OUT Hit wicket,"Sharath to Ajeeth, OUT Hit wicket Ajeeth hit wkt b Sharath (7r 7b 1x4s 0x6s SR: 100.00)",,,,,0,,1,out,1
2026_05_04_the_fibrillators_vs_illuminati__35,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,36,1,The Fibrillators,5.5,5,5,Sharath,binil Ls,"OUT Caught behind, Caught Behind by","Sharath to binil Ls, OUT Caught behind, Caught Behind by Narendrakumar S N binil Ls c †Narendrakumar S N b Sharath (0r 1b 0x4s 0x6s SR: 0.00)",,,,,0,,1,out,1
2026_05_04_the_fibrillators_vs_illuminati__36,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,37,1,The Fibrillators,6.0,6,0,Sharath,Jayaraman Srinivasan,no run,"Sharath to Jayaraman Srinivasan, no run",0,0,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__37,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,38,1,The Fibrillators,6.1,6,1,Sibin k s,Kushal Dsce,2 runs,"Sibin k s to Kushal Dsce, 2 runs",2,2,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__38,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,39,1,The Fibrillators,6.2,6,2,Sibin k s,Kushal Dsce,OUT Bowled,"Sibin k s to Kushal Dsce, OUT Bowled Kushal Dsce b Sibin k s (2r 6b 0x4s 0x6s SR: 33.33)",,,,,0,,1,out,1
2026_05_04_the_fibrillators_vs_illuminati__39,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,40,1,The Fibrillators,6.3,6,3,Sibin k s,Pavithra Murugesh,no run,"Sibin k s to Pavithra Murugesh, no run",0,0,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__40,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,41,1,The Fibrillators,6.4,6,4,Sibin k s,Pavithra Murugesh,no run,"Sibin k s to Pavithra Murugesh, no run",0,0,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__41,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,42,1,The Fibrillators,7.0,7,0,Sibin k s,Pavithra Murugesh,no run,"Sibin k s to Pavithra Murugesh, no run",0,0,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__42,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,43,1,The Fibrillators,7.1,7,1,Sharath,Jayaraman Srinivasan,no run,"Sharath to Jayaraman Srinivasan, no run",0,0,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__43,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,44,1,The Fibrillators,7.2,7,2,Sharath,Jayaraman Srinivasan,2 runs,"Sharath to Jayaraman Srinivasan, 2 runs",2,2,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__44,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,45,1,The Fibrillators,7.3,7,3,Sharath,Jayaraman Srinivasan,1 run,"Sharath to Jayaraman Srinivasan, 1 run",1,1,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__45,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,46,1,The Fibrillators,7.4,7,4,Sharath,Pavithra Murugesh,wide,"Sharath to Pavithra Murugesh, wide",1,0,1,wide,0,,0,,0
2026_05_04_the_fibrillators_vs_illuminati__46,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,47,1,The Fibrillators,7.4,7,4,Sharath,Pavithra Murugesh,"(no ball) bye, 4 runs","Sharath to Pavithra Murugesh, (no ball) bye, 4 runs",5,0,5,no_ball,0,,0,,0
2026_05_04_the_fibrillators_vs_illuminati__47,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,48,1,The Fibrillators,7.4,7,4,Sharath,Pavithra Murugesh,"OUT Run out, Throw by Sharath","Sharath to Pavithra Murugesh, OUT Run out, Throw by Sharath Pavithra Murugesh run out Sharath / † Narendrakumar S N (0r 12b 0x4s 0x6s SR: 0.00)",,,,,0,,1,run_out,1
2026_05_04_the_fibrillators_vs_illuminati__48,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,49,1,The Fibrillators,7.5,7,5,Sharath,Jayaraman Srinivasan,OUT Hit wicket,"Sharath to Jayaraman Srinivasan, OUT Hit wicket Jayaraman Srinivasan hit wkt b Sharath (3r 5b 0x4s 0x6s SR: 60.00)",,,,,0,,1,out,1
2026_05_04_the_fibrillators_vs_illuminati__49,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,50,1,The Fibrillators,8.0,8,0,Sharath,Sebastian,no run,"Sharath to Sebastian, no run",0,0,0,,0,,0,,1
2026_05_04_the_fibrillators_vs_illuminati__50,2026_05_04_the_fibrillators_vs_illuminati,The Fibrillators vs Illuminati,2026-05-04,The Fibrillators vs Illuminati (2026-05-04),The Fibrillators,Illuminati,The Fibrillators_2026-05-04.pdf,Ball-by-Ball Commentary & Live Score_ The Fibrillators vs Illuminati _ 2026-05-04 _ CricHeroes.csv,The Fibrillators,51,1,The Fibrillators,8.1,8,1,Prashanth,Rahul p,no run,"Prashanth to Rahul p, no run",0,0,0,,0,,0,,1
