match_row_id,match_key,match_title,match_date,match_label,team_1,team_2,source_pdf,source_csv,batting_team_from_filename,sequence,innings_number,batting_team,ball,over_number,ball_in_over,bowler,batsman,detail,commentary,total_runs,batsman_runs,extras,extra_type,is_boundary,boundary_type,is_wicket,dismissal_kind,is_legal_ball
2026_04_27_minions_vs_akatsuki_corps__41,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,42,1,Minions,6.2,6,2,Sibin k s,Hensen Hentry,no run,"Sibin k s to Hensen Hentry, no run",0,0,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__42,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,43,1,Minions,6.3,6,3,Sibin k s,Hensen Hentry,no run,"Sibin k s to Hensen Hentry, no run",0,0,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__43,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,44,1,Minions,6.4,6,4,Sibin k s,Hensen Hentry,2 runs,"Sibin k s to Hensen Hentry, 2 runs",2,2,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__44,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,45,1,Minions,6.5,6,5,Sibin k s,Hensen Hentry,1 run,"Sibin k s to Hensen Hentry, 1 run",1,1,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__45,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,46,1,Minions,7.0,7,0,Sibin k s,Vinay LS,2 runs,"Sibin k s to Vinay LS, 2 runs",2,2,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__46,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,47,1,Minions,7.1,7,1,Sharath,Hensen Hentry,no run,"Sharath to Hensen Hentry, no run",0,0,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__47,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,48,1,Minions,7.2,7,2,Sharath,Hensen Hentry,OUT Bowled,"Sharath to Hensen Hentry, OUT Bowled Hensen Hentry b Sharath (4r 8b 0x4s 0x6s SR: 50.00)",,,,,0,,1,out,1
2026_04_27_minions_vs_akatsuki_corps__48,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,49,1,Minions,7.3,7,3,Sharath,Aijin John,1 run,"Sharath to Aijin John, 1 run",1,1,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__49,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,50,1,Minions,7.4,7,4,Sharath,Vinay LS,no run,"Sharath to Vinay LS, no run",0,0,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__50,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,51,1,Minions,7.5,7,5,Sharath,Vinay LS,"OUT Caught out, Caught by Sujit Ls","Sharath to Vinay LS, OUT Caught out, Caught by Sujit Ls Vinay LS c Sujit Ls b Sharath (16r 13b 1x4s 0x6s SR: 123.08)",,,,,0,,1,out,1
2026_04_27_minions_vs_akatsuki_corps__51,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,52,1,Minions,8.0,8,0,Sharath,Vijay,1 run,"Sharath to Vijay, 1 run",1,1,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__52,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,53,1,Minions,8.1,8,1,Prashanth,Vijay,2 runs,"Prashanth to Vijay, 2 runs",2,2,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__53,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,54,1,Minions,8.2,8,2,Prashanth,Vijay,no run,"Prashanth to Vijay, no run",0,0,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__54,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,55,1,Minions,8.3,8,3,Prashanth,Vijay,wide,"Prashanth to Vijay, wide",1,0,1,wide,0,,0,,0
2026_04_27_minions_vs_akatsuki_corps__55,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,56,1,Minions,8.3,8,3,Prashanth,Vijay,no run,"Prashanth to Vijay, no run",0,0,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__56,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,57,1,Minions,8.4,8,4,Prashanth,Vijay,no run,"Prashanth to Vijay, no run",0,0,0,,0,,0,,1
