match_row_id,match_key,match_title,match_date,match_label,team_1,team_2,source_pdf,source_csv,batting_team_from_filename,sequence,innings_number,batting_team,ball,over_number,ball_in_over,bowler,batsman,detail,commentary,total_runs,batsman_runs,extras,extra_type,is_boundary,boundary_type,is_wicket,dismissal_kind,is_legal_ball
2026_04_28_akatsuki_corps_vs_the_fibrillators__1,2026_04_28_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-28,Akatsuki Corps vs The Fibrillators (2026-04-28),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-28.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-28 _ CricHeroes.csv,Akatsuki Corps,1,1,Akatsuki Corps,0.1,0,1,Pavithra Murugesh,Salini M,wide,"Pavithra Murugesh to Salini M, wide",1,0,1,wide,0,,0,,0
2026_04_28_akatsuki_corps_vs_the_fibrillators__2,2026_04_28_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-28,Akatsuki Corps vs The Fibrillators (2026-04-28),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-28.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-28 _ CricHeroes.csv,Akatsuki Corps,2,1,Akatsuki Corps,0.1,0,1,Pavithra Murugesh,Salini M,wide,"Pavithra Murugesh to Salini M, wide",1,0,1,wide,0,,0,,0
2026_04_28_akatsuki_corps_vs_the_fibrillators__3,2026_04_28_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-28,Akatsuki Corps vs The Fibrillators (2026-04-28),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-28.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-28 _ CricHeroes.csv,Akatsuki Corps,3,1,Akatsuki Corps,0.1,0,1,Pavithra Murugesh,Salini M,wide,"Pavithra Murugesh to Salini M, wide",1,0,1,wide,0,,0,,0
2026_04_28_akatsuki_corps_vs_the_fibrillators__4,2026_04_28_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-28,Akatsuki Corps vs The Fibrillators (2026-04-28),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-28.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-28 _ CricHeroes.csv,Akatsuki Corps,4,1,Akatsuki Corps,0.1,0,1,Pavithra Murugesh,Salini M,FOUR,"Pavithra Murugesh to Salini M, FOUR",4,4,0,,1,FOUR,0,,1
2026_04_28_akatsuki_corps_vs_the_fibrillators__5,2026_04_28_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-28,Akatsuki Corps vs The Fibrillators (2026-04-28),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-28.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-28 _ CricHeroes.csv,Akatsuki Corps,5,1,Akatsuki Corps,0.2,0,2,Pavithra Murugesh,Salini M,no run,"Pavithra Murugesh to Salini M, no run",0,0,0,,0,,0,,1
2026_04_28_akatsuki_corps_vs_the_fibrillators__6,2026_04_28_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-28,Akatsuki Corps vs The Fibrillators (2026-04-28),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-28.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-28 _ CricHeroes.csv,Akatsuki Corps,6,1,Akatsuki Corps,0.3,0,3,Pavithra Murugesh,Salini M,no run,"Pavithra Murugesh to Salini M, no run",0,0,0,,0,,0,,1
2026_04_28_akatsuki_corps_vs_the_fibrillators__7,2026_04_28_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-28,Akatsuki Corps vs The Fibrillators (2026-04-28),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-28.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-28 _ CricHeroes.csv,Akatsuki Corps,7,1,Akatsuki Corps,0.4,0,4,Pavithra Murugesh,Salini M,FOUR,"Pavithra Murugesh to Salini M, FOUR",4,4,0,,1,FOUR,0,,1
2026_04_28_akatsuki_corps_vs_the_fibrillators__8,2026_04_28_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-28,Akatsuki Corps vs The Fibrillators (2026-04-28),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-28.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-28 _ CricHeroes.csv,Akatsuki Corps,8,1,Akatsuki Corps,0.5,0,5,Pavithra Murugesh,Salini M,no run,"Pavithra Murugesh to Salini M, no run",0,0,0,,0,,0,,1
2026_04_28_akatsuki_corps_vs_the_fibrillators__9,2026_04_28_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-28,Akatsuki Corps vs The Fibrillators (2026-04-28),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-28.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-28 _ CricHeroes.csv,Akatsuki Corps,9,1,Akatsuki Corps,1.0,1,0,Pavithra Murugesh,Salini M,OUT Stumped,"Pavithra Murugesh to Salini M, OUT Stumped Salini M st †Gokul S b Pavithra Murugesh (8r 6b 2x4s 0x6s SR: 133.33)",,,,,0,,1,out,1
2026_04_28_akatsuki_corps_vs_the_fibrillators__10,2026_04_28_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-28,Akatsuki Corps vs The Fibrillators (2026-04-28),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-28.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-28 _ CricHeroes.csv,Akatsuki Corps,10,1,Akatsuki Corps,1.1,1,1,Suresh,Shadab,no run,"Suresh to Shadab, no run",0,0,0,,0,,0,,1
